latitude,longitude,room_type,minimum_nights,availability_365,price
40.67268,-73.96108,1.0,1.0,364.0,190
40.68191,-73.95136,0.0,1.0,307.0,55
40.76965,-73.99001,1.0,30.0,353.0,190
40.71269,-73.96409,0.0,14.0,277.0,20
40.70158,-73.92724,0.0,1.0,324.0,100
40.72132,-73.9804,0.0,4.0,8.0,140
40.72977,-74.00164,1.0,2.0,90.0,195
40.70942,-73.96331,0.0,3.0,0.0,300
40.80109,-73.97093,1.0,4.0,207.0,190
40.71417,-73.94123,1.0,3.0,31.0,94
40.79471,-73.96918,0.0,4.0,0.0,61
40.68445,-73.92662,1.0,2.0,0.0,160
40.75479,-73.81916,2.0,1.0,89.0,200
40.78892,-73.94185,1.0,2.0,0.0,130
40.70015,-73.92507,0.0,1.0,0.0,40
40.78318,-73.97372,1.0,30.0,261.0,130
40.66906,-73.79254,0.0,3.0,180.0,60
40.80167,-73.95781,0.0,3.0,0.0,70
40.6536,-73.94883,0.0,2.0,0.0,47
40.72976,-73.98245,1.0,2.0,0.0,160
40.69237,-73.99412,1.0,4.0,0.0,130
40.68188,-73.98978,0.0,30.0,333.0,96
40.72011,-73.99729,1.0,1.0,0.0,265
40.73369,-74.00534,1.0,4.0,35.0,199
40.76561,-73.98387,0.0,1.0,351.0,99
40.7624,-73.99915,1.0,30.0,365.0,534
40.74,-74.0079,1.0,60.0,0.0,80
40.76722,-73.98568,1.0,5.0,0.0,227
40.76157,-73.99278,1.0,1.0,16.0,150
40.68481,-73.76952,0.0,1.0,269.0,55
40.71335,-73.94453,0.0,1.0,179.0,90
40.71479,-73.94835,0.0,1.0,0.0,600
40.68314,-73.93963,1.0,2.0,237.0,120
40.76359,-73.92531,1.0,2.0,56.0,160
40.73118,-73.98885,1.0,30.0,358.0,1500
40.80486,-73.95298,0.0,1.0,86.0,69
40.76082,-73.99709,1.0,30.0,338.0,385
40.77104,-73.98522,1.0,30.0,190.0,190
40.71026,-73.95165,0.0,3.0,0.0,85
40.69692,-73.97352,1.0,1.0,0.0,108
40.75549,-73.97149,1.0,2.0,364.0,450
40.74186,-73.99769,2.0,2.0,365.0,85
40.73759,-73.86351,0.0,3.0,48.0,37
40.70965,-73.95675,1.0,4.0,0.0,95
40.71342,-73.99045,0.0,2.0,28.0,90
40.70763,-73.95177,0.0,2.0,15.0,59
40.76152,-73.98678,1.0,30.0,358.0,256
40.71424,-73.94283,0.0,20.0,0.0,42
40.73433,-74.00588,1.0,2.0,222.0,250
40.7665,-73.98675,1.0,30.0,255.0,180
40.67901,-73.78876,0.0,2.0,179.0,100
40.72095,-73.99401,1.0,4.0,0.0,160
40.66916,-73.9914,1.0,2.0,37.0,135
40.72198,-73.98785,0.0,2.0,68.0,90
40.68,-73.90447,0.0,2.0,326.0,36
40.73487,-73.92145,1.0,5.0,244.0,95
40.59703,-74.08676,0.0,4.0,322.0,33
40.70943,-73.95064,1.0,3.0,364.0,175
40.68547,-73.93209,1.0,1.0,0.0,50
40.76746,-73.95861,1.0,1.0,49.0,199
40.64446,-73.9503,1.0,3.0,2.0,65
40.7564,-73.97242,0.0,1.0,180.0,425
40.70843,-73.96924,0.0,1.0,0.0,80
40.78873,-73.97381,1.0,30.0,200.0,150
40.69837,-73.93045,0.0,5.0,102.0,67
40.71826,-73.95795,1.0,30.0,32.0,95
40.71731,-73.99108,1.0,3.0,0.0,199
40.67829,-73.96899,1.0,1.0,20.0,2103
40.71444,-73.96024,1.0,3.0,0.0,98
40.64475,-74.07811,0.0,1.0,0.0,50
40.86923,-73.86275,1.0,5.0,157.0,90
40.76343,-73.99134,1.0,1.0,299.0,190
40.72669,-73.98792,1.0,3.0,0.0,150
40.82361,-73.93886,1.0,5.0,281.0,150
40.72098,-73.9972,1.0,4.0,225.0,225
40.79114,-73.97787,1.0,6.0,0.0,175
40.70128,-73.9253,0.0,7.0,0.0,40
40.62365,-73.93171,1.0,3.0,89.0,100
40.84353,-73.94201,0.0,3.0,139.0,25
40.78744,-73.94319,1.0,10.0,0.0,50
40.71217,-73.94396,0.0,1.0,151.0,80
40.76453,-73.98035,0.0,1.0,0.0,250
40.66715,-73.96084,0.0,5.0,0.0,80
40.76241,-73.96134,1.0,5.0,0.0,150
40.65335,-73.95663,0.0,3.0,27.0,50
40.7201,-73.83723,2.0,2.0,0.0,60
40.76323,-73.95916,1.0,4.0,0.0,200
40.64747,-73.96171,0.0,3.0,335.0,75
40.82569,-73.94277,0.0,2.0,0.0,65
40.65253,-73.96404,1.0,2.0,20.0,125
40.61183,-73.98219,0.0,5.0,58.0,85
40.67775,-73.93201,2.0,15.0,0.0,30
40.8216,-73.95583,2.0,1.0,0.0,60
40.64366,-73.95794,2.0,2.0,0.0,45
40.72747,-73.98833,1.0,5.0,0.0,60
40.6448,-73.99524,1.0,2.0,3.0,120
40.68364,-73.92306,1.0,3.0,233.0,129
40.76796,-73.98891,1.0,3.0,199.0,599
40.57962,-73.96535,1.0,1.0,135.0,119
40.80281,-73.94748,1.0,1.0,10.0,160
40.65795,-73.76996,1.0,1.0,68.0,175
40.70822,-73.94825,1.0,2.0,0.0,300
40.61798,-74.03619,1.0,2.0,177.0,200
40.68686,-73.98231,1.0,10.0,0.0,170
40.7742,-73.90808,0.0,1.0,198.0,59
40.78853,-73.9751,1.0,4.0,157.0,150
40.69942,-73.91209,0.0,4.0,0.0,65
40.70076,-73.92828,0.0,4.0,0.0,150
40.64571,-74.07835,1.0,1.0,364.0,1000
40.79325,-73.93386,1.0,1.0,178.0,150
40.79483,-73.93478,0.0,3.0,0.0,90
40.76261,-73.91767,0.0,3.0,23.0,70
40.77612,-73.90456,0.0,1.0,80.0,96
40.73123,-73.98655,0.0,14.0,0.0,90
40.72014,-73.99268,1.0,3.0,64.0,280
40.68346,-73.96264,1.0,1.0,0.0,350
40.76356,-73.98823,1.0,1.0,180.0,330
40.70412,-73.93426,0.0,3.0,53.0,70
40.66525,-73.92554,1.0,1.0,0.0,650
40.66888,-73.89372,0.0,7.0,247.0,35
40.68876,-73.94312,0.0,60.0,365.0,35
40.70454,-73.81549,0.0,1.0,90.0,93
40.78793,-73.97261,1.0,2.0,0.0,180
40.68502,-73.93893,0.0,2.0,118.0,44
40.62402,-73.97071,0.0,1.0,0.0,50
40.74604,-73.94194,0.0,1.0,0.0,70
40.7606,-73.97181,0.0,1.0,0.0,86
40.81186,-73.94019,1.0,6.0,0.0,125
40.8104,-73.95977,1.0,3.0,0.0,170
40.76147,-73.99908,0.0,1.0,0.0,150
40.72846,-73.85546,0.0,1.0,355.0,65
40.67426,-73.87969,1.0,1.0,4.0,140
40.77896,-73.95146,1.0,31.0,338.0,160
40.77833,-73.94775,1.0,2.0,0.0,200
40.65973,-73.77125,0.0,1.0,161.0,55
40.67983,-73.96931,1.0,1.0,232.0,200
40.81274,-73.94357,0.0,3.0,199.0,110
40.74649,-73.9525,0.0,15.0,135.0,70
40.68309,-73.95249,0.0,7.0,82.0,88
40.73429,-73.87237,1.0,2.0,34.0,400
40.65501,-73.91886,0.0,5.0,89.0,80
40.66981,-73.98462,1.0,10.0,0.0,94
40.67379,-73.9873,0.0,30.0,0.0,45
40.68023,-73.93586,0.0,2.0,12.0,80
40.69223,-73.96879,0.0,2.0,0.0,63
40.70823,-73.94405,0.0,1.0,29.0,138
40.69237,-73.91907,1.0,3.0,0.0,325
40.69181,-73.94312,0.0,5.0,0.0,60
40.77775,-73.98732,1.0,10.0,0.0,295
40.76898,-73.78855,0.0,1.0,244.0,48
40.61462,-73.92108,0.0,1.0,333.0,89
40.69298,-73.90685,0.0,5.0,17.0,58
40.7419,-73.95738,1.0,2.0,0.0,125
40.63209,-74.11494,0.0,2.0,61.0,55
40.68773,-73.90589,1.0,2.0,0.0,149
40.75249,-73.97384,0.0,3.0,0.0,93
40.80691,-73.94626,0.0,7.0,321.0,98
40.61023,-73.99627,0.0,1.0,0.0,39
40.82753,-73.94602,0.0,3.0,0.0,60
40.68579,-73.91416,0.0,1.0,249.0,45
40.65285,-73.943,0.0,3.0,347.0,60
40.67059,-73.94798,0.0,2.0,0.0,88
40.68269,-73.94712,0.0,2.0,50.0,45
40.68971,-73.96695,0.0,1.0,365.0,199
40.66691,-73.98507,1.0,1.0,0.0,200
40.81626,-73.95862,0.0,2.0,86.0,100
40.70545,-73.91929,1.0,1.0,0.0,150
40.75916,-73.95124,1.0,1.0,60.0,220
40.67845,-73.99983,0.0,3.0,0.0,60
40.69651,-73.96147,0.0,1.0,224.0,45
40.78818,-73.96928,1.0,2.0,0.0,144
40.67394,-73.94991,0.0,5.0,0.0,60
40.58612,-73.95014,0.0,30.0,166.0,50
40.70423,-74.01235,1.0,2.0,11.0,270
40.70732,-73.94536,0.0,3.0,90.0,130
40.79179,-73.94506,0.0,3.0,125.0,89
40.75654,-73.99173,1.0,3.0,341.0,320
40.72526,-73.98128,1.0,3.0,0.0,140
40.79613,-73.96468,0.0,2.0,246.0,97
40.69545,-73.94829,0.0,7.0,188.0,50
40.69455,-73.96763,0.0,2.0,347.0,100
40.85615,-73.90077,0.0,3.0,126.0,34
40.71519,-73.96174,1.0,4.0,170.0,400
40.8509,-73.93345,0.0,1.0,84.0,75
40.77777,-73.94914,0.0,7.0,0.0,100
40.69084,-73.92048,1.0,1.0,336.0,175
40.72593,-74.00185,1.0,1.0,0.0,150
40.66743,-73.98963,1.0,2.0,92.0,300
40.75568,-73.96798,1.0,6.0,15.0,79
40.78023,-73.97884,1.0,5.0,24.0,135
40.7348,-73.86906,1.0,2.0,157.0,199
40.81351,-73.95186,0.0,1.0,364.0,65
40.7449,-73.99167,1.0,30.0,184.0,109
40.67659,-73.95417,1.0,7.0,0.0,65
40.70727,-73.89627,0.0,30.0,332.0,42
40.6817,-73.95025,1.0,30.0,281.0,70
40.78174,-73.94829,1.0,6.0,0.0,119
40.73835,-73.92636,0.0,7.0,90.0,70
40.69167,-73.75495,1.0,2.0,267.0,99
40.62391,-73.96146,0.0,1.0,0.0,30
40.76753,-73.98397,1.0,1.0,0.0,150
40.74623,-73.97404,0.0,2.0,80.0,199
40.72872,-73.98043,1.0,3.0,0.0,249
40.75919,-73.91836,1.0,3.0,365.0,150
40.67995,-73.97021,1.0,3.0,0.0,130
40.67416,-73.99955,0.0,1.0,0.0,40
40.73894,-73.98049,1.0,2.0,191.0,150
40.7278,-73.99976,0.0,1.0,245.0,129
40.69508,-73.95164,1.0,3.0,0.0,10
40.64902,-74.00897,0.0,5.0,282.0,68
40.68994,-73.93345,0.0,1.0,137.0,75
40.80107,-73.93656,1.0,2.0,185.0,220
40.77505,-73.95357,1.0,1.0,0.0,150
40.72446,-73.95235,0.0,2.0,0.0,120
40.69209,-73.95868,1.0,3.0,364.0,300
40.68639,-73.9624,1.0,3.0,364.0,229
40.82101,-73.94582,1.0,3.0,15.0,110
40.66962,-73.89404,0.0,7.0,98.0,42
40.6789,-73.91014,1.0,2.0,0.0,80
40.76008,-73.98946,0.0,1.0,0.0,175
40.71186,-73.96575,1.0,3.0,0.0,300
40.79839,-73.96804,1.0,90.0,90.0,250
40.712,-73.96666,1.0,1.0,0.0,157
40.80701,-73.94041,1.0,2.0,173.0,500
40.69286,-73.93235,0.0,3.0,0.0,45
40.73126,-74.00502,1.0,7.0,365.0,400
40.74125,-73.99876,1.0,2.0,6.0,200
40.80286,-73.96561,0.0,5.0,0.0,55
40.68537,-73.9575,0.0,31.0,0.0,38
40.72608,-73.98798,2.0,1.0,0.0,79
40.69027,-73.91376,0.0,2.0,74.0,60
40.69954,-73.93579,0.0,5.0,13.0,60
40.68421,-73.96631,1.0,30.0,43.0,95
40.7807,-73.97869,1.0,4.0,0.0,200
40.73192,-73.98291,1.0,5.0,0.0,150
40.72425,-73.98976,1.0,10.0,0.0,115
40.7142,-73.96408,0.0,3.0,0.0,60
40.67072,-73.957,0.0,2.0,0.0,60
40.77754,-73.95641,1.0,30.0,342.0,125
40.68499,-73.97403,1.0,3.0,257.0,239
40.73638,-73.98453,1.0,2.0,0.0,240
40.70303,-73.74906,1.0,1.0,362.0,125
40.66198,-73.98964,0.0,2.0,0.0,90
40.74188,-73.98419,1.0,3.0,337.0,650
40.69404,-73.96233,1.0,3.0,41.0,130
40.74103,-73.97451,1.0,4.0,4.0,180
40.73741,-73.98096,1.0,30.0,364.0,216
40.72859,-73.97915,0.0,4.0,365.0,129
40.70762,-73.96503,0.0,3.0,77.0,90
40.74687,-73.98836,1.0,2.0,315.0,220
40.86143,-73.84573,1.0,2.0,354.0,79
40.70599,-74.01201,1.0,2.0,348.0,228
40.72646,-74.00213,1.0,2.0,173.0,250
40.75988,-73.96591,1.0,5.0,298.0,325
40.77719,-73.9529,1.0,30.0,364.0,200
40.72911,-74.00338,0.0,5.0,0.0,106
40.66817,-73.98406,1.0,3.0,0.0,100
40.68079,-73.94719,1.0,2.0,177.0,150
40.76719,-73.95253,1.0,5.0,24.0,200
40.75292,-73.96386,1.0,5.0,173.0,145
40.80007,-73.96524,1.0,1.0,337.0,190
40.69025,-73.93323,1.0,3.0,11.0,145
40.80689,-73.94784,0.0,1.0,0.0,70
40.73041,-74.00498,1.0,7.0,0.0,129
40.64807,-73.96625,0.0,3.0,0.0,22
40.7065,-74.01019,1.0,2.0,349.0,229
40.86617,-73.848,0.0,2.0,353.0,47
40.72012,-73.95675,1.0,28.0,80.0,130
40.63953,-73.97214,0.0,2.0,245.0,50
40.68355,-73.94129,1.0,2.0,0.0,180
40.72674,-73.95495,0.0,5.0,154.0,250
40.79644,-73.96135,1.0,7.0,0.0,250
40.69485,-73.94005,2.0,30.0,341.0,34
40.72937,-73.95671,1.0,2.0,22.0,125
40.70517,-74.01142,1.0,3.0,0.0,350
40.67671,-73.94938,0.0,2.0,0.0,26
40.58765,-73.94881,2.0,30.0,84.0,37
40.60724,-73.95219,0.0,1.0,178.0,25
40.86066,-73.85414,0.0,1.0,280.0,50
40.72582,-73.86572,0.0,1.0,112.0,85
40.74328,-73.9991,1.0,4.0,0.0,226
40.7246,-73.97687,0.0,4.0,10.0,58
40.72947,-73.82076,1.0,3.0,152.0,250
40.77065,-73.95495,1.0,3.0,0.0,100
40.70867,-74.0003,0.0,15.0,313.0,100
40.6771,-73.96007,0.0,20.0,38.0,60
40.64997,-74.00626,1.0,2.0,266.0,135
40.72092,-73.98849,0.0,1.0,0.0,85
40.72513,-73.94829,0.0,2.0,336.0,110
40.7255,-73.94428,1.0,2.0,1.0,100
40.64857,-73.94407,1.0,2.0,10.0,89
40.85548,-73.85585,1.0,1.0,72.0,125
40.7963,-73.93087,0.0,7.0,151.0,65
40.76165,-73.99351,1.0,30.0,332.0,130
40.70612,-73.90729,0.0,7.0,0.0,35
40.68676,-73.92192,1.0,1.0,25.0,90
40.74433,-73.91172,1.0,2.0,294.0,150
40.69494,-73.95507,0.0,1.0,0.0,70
40.80986,-73.9214,1.0,2.0,73.0,140
40.70352,-73.92971,0.0,2.0,0.0,48
40.76708,-73.94607,0.0,2.0,43.0,100
40.68632,-73.98903,1.0,30.0,0.0,80
40.76522,-73.99486,1.0,2.0,0.0,250
40.69601,-73.9069,0.0,15.0,0.0,35
40.82831,-73.88746,0.0,1.0,89.0,80
40.72363,-73.99546,2.0,1.0,103.0,70
40.76866,-73.96562,1.0,30.0,13.0,130
40.76687,-73.98273,1.0,30.0,188.0,400
40.75129,-73.99561,1.0,2.0,47.0,185
40.75065,-73.98204,1.0,29.0,327.0,155
40.69465,-73.92675,1.0,30.0,26.0,67
40.80618,-73.94618,1.0,2.0,187.0,179
40.68199,-73.95131,1.0,15.0,146.0,150
40.65062,-73.93487,0.0,2.0,190.0,60
40.76246,-73.98396,0.0,1.0,336.0,100
40.70973,-73.94552,0.0,2.0,0.0,75
40.64882,-73.97629,1.0,2.0,0.0,68
40.71829,-73.95926,1.0,2.0,257.0,219
40.74763,-73.88468,1.0,2.0,168.0,95
40.68583,-73.94112,1.0,1.0,37.0,83
40.7847,-73.98196,1.0,29.0,0.0,136
40.80226,-73.94976,0.0,3.0,138.0,101
40.69033,-73.9083,0.0,30.0,326.0,50
40.70878,-73.94441,0.0,7.0,0.0,60
40.68586,-73.97269,1.0,5.0,26.0,150
40.69767,-73.93096,0.0,2.0,1.0,99
40.72117,-74.00592,1.0,1.0,0.0,250
40.77223,-73.95082,1.0,4.0,337.0,350
40.72358,-74.00397,1.0,1.0,6.0,230
40.7645,-73.98862,0.0,2.0,3.0,70
40.73416,-73.99446,1.0,2.0,0.0,250
40.6923,-73.9328,1.0,3.0,6.0,215
40.66745,-73.89217,0.0,1.0,211.0,25
40.7191,-73.94494,1.0,1.0,210.0,190
40.72613,-73.98447,0.0,1.0,30.0,99
40.64372,-73.90361,0.0,2.0,180.0,88
40.76553,-73.98709,1.0,1.0,261.0,300
40.71311,-73.94036,0.0,2.0,303.0,65
40.72693,-73.90319,1.0,1.0,316.0,105
40.74737,-73.9143,1.0,6.0,10.0,100
40.66709,-73.9514,0.0,4.0,261.0,55
40.7124,-73.96263,1.0,5.0,0.0,200
40.80114,-73.95696,0.0,2.0,147.0,90
40.74154,-74.00161,1.0,5.0,0.0,149
40.67405,-73.94419,1.0,3.0,0.0,12
40.72805,-73.98415,0.0,3.0,72.0,75
40.66391,-73.95618,1.0,2.0,364.0,112
40.73927,-73.99833,1.0,1.0,0.0,220
40.71916,-73.99229,0.0,2.0,46.0,98
40.69072,-73.92674,1.0,3.0,0.0,165
40.68559,-73.95478,0.0,30.0,1.0,38
40.77301,-73.95045,1.0,30.0,347.0,169
40.83139,-73.94095,0.0,2.0,336.0,65
40.72103,-73.94798,1.0,30.0,0.0,300
40.85515,-73.93297,1.0,4.0,228.0,250
40.74509,-73.98268,1.0,1.0,0.0,200
40.70606,-74.00899,1.0,1.0,324.0,199
40.71241,-73.95354,0.0,21.0,0.0,55
40.80569,-73.96058,1.0,25.0,0.0,75
40.76258,-73.96809,0.0,3.0,15.0,129
40.64497,-74.08456,0.0,2.0,207.0,75
40.79181,-73.96747,1.0,2.0,60.0,350
40.76377,-73.98734,1.0,3.0,0.0,175
40.74442,-73.99908,1.0,2.0,0.0,220
40.68315,-73.90908,0.0,2.0,325.0,35
40.76805,-73.90906,1.0,2.0,0.0,90
40.70505,-73.92239,1.0,2.0,0.0,108
40.7681,-73.96018,0.0,4.0,0.0,100
40.67504,-73.93956,0.0,30.0,113.0,50
40.68748,-73.93048,0.0,5.0,0.0,65
40.74433,-73.98318,1.0,2.0,0.0,450
40.80606,-73.95061,0.0,3.0,359.0,86
40.73905,-73.98161,1.0,1.0,0.0,210
40.75777,-73.93509,0.0,1.0,358.0,125
40.63348,-73.94737,0.0,1.0,189.0,95
40.70748,-73.95503,0.0,2.0,0.0,75
40.65292,-73.73652,0.0,14.0,281.0,45
40.71451,-73.98789,0.0,1.0,91.0,78
40.8049,-73.96315,1.0,14.0,0.0,60
40.69821,-73.89812,1.0,3.0,47.0,60
40.72541,-74.001,1.0,30.0,0.0,200
40.70633,-74.01837,1.0,30.0,0.0,600
40.76523,-73.98157,1.0,5.0,207.0,549
40.67071,-73.95381,0.0,4.0,6.0,70
40.67593,-73.95885,1.0,20.0,0.0,94
40.68446,-73.87801,0.0,4.0,307.0,38
40.66873,-73.95243,1.0,2.0,311.0,120
40.69363,-73.91329,1.0,1.0,81.0,220
40.68001,-73.94971,1.0,30.0,332.0,150
40.76204,-73.99143,1.0,1.0,0.0,175
40.86774,-73.92401,1.0,5.0,271.0,99
40.6994,-73.92186,1.0,7.0,66.0,90
40.76406,-73.98868,1.0,45.0,267.0,150
40.85743,-73.90233,2.0,1.0,11.0,22
40.67952,-73.91296,0.0,1.0,31.0,70
40.71027,-73.9468,0.0,3.0,44.0,74
40.81623,-73.96103,0.0,1.0,0.0,50
40.80492,-73.94486,0.0,2.0,0.0,125
40.71283,-73.96714,1.0,25.0,0.0,175
40.74371,-73.9109,1.0,3.0,200.0,150
40.74516,-73.9959,0.0,2.0,33.0,100
40.66005,-73.99316,0.0,1.0,109.0,59
40.6735,-73.93856,0.0,1.0,288.0,59
40.66859,-73.98235,1.0,20.0,149.0,299
40.67555,-73.94493,0.0,2.0,0.0,65
40.76213,-73.99938,1.0,5.0,11.0,300
40.71407,-73.95336,1.0,7.0,0.0,199
40.71683,-73.94448,0.0,10.0,0.0,75
40.75661,-73.98757,0.0,1.0,358.0,100
40.63613,-74.02262,0.0,1.0,0.0,29
40.74502,-73.9169,1.0,3.0,319.0,100
40.65791,-73.95009,0.0,1.0,0.0,35
40.67077,-73.87564,1.0,2.0,196.0,169
40.6883,-73.99132,1.0,2.0,0.0,180
40.70281,-73.94328,0.0,10.0,0.0,80
40.65027,-73.9608,1.0,3.0,38.0,105
40.75666,-73.99444,1.0,2.0,65.0,185
40.71276,-73.95897,1.0,3.0,235.0,250
40.74535,-73.97753,1.0,1.0,265.0,349
40.79377,-73.9361,0.0,14.0,36.0,59
40.76299,-73.98994,1.0,1.0,64.0,170
40.80954,-73.93934,1.0,4.0,160.0,175
40.71523,-74.0079,1.0,3.0,0.0,250
40.72901,-73.95812,0.0,3.0,287.0,91
40.8555,-73.93517,0.0,3.0,0.0,98
40.72045,-73.99016,1.0,3.0,0.0,250
40.76739,-73.98225,1.0,7.0,0.0,189
40.791,-73.97545,1.0,2.0,2.0,125
40.68039,-74.01729,1.0,1.0,19.0,245
40.68707,-73.97345,0.0,2.0,0.0,96
40.72291,-73.94781,0.0,1.0,0.0,100
40.67638,-73.91106,0.0,1.0,0.0,75
40.68757,-73.90961,0.0,1.0,262.0,70
40.69168,-73.91453,1.0,5.0,0.0,500
40.66009,-73.94009,0.0,2.0,0.0,42
40.79196,-73.97065,0.0,3.0,58.0,125
40.70626,-73.90931,1.0,5.0,325.0,135
40.74354,-73.90093,0.0,3.0,90.0,100
40.72736,-73.98907,1.0,4.0,89.0,385
40.71682,-73.99843,0.0,1.0,76.0,130
40.71531,-73.94986,0.0,1.0,325.0,75
40.67853,-73.94995,0.0,2.0,9.0,70
40.69471,-73.94225,1.0,2.0,0.0,98
40.64795,-73.89337,0.0,2.0,144.0,25
40.78807,-73.93988,0.0,1.0,0.0,99
40.69387,-73.97316,1.0,4.0,88.0,100
40.76412,-73.99141,0.0,3.0,85.0,140
40.71867,-73.9557,1.0,3.0,0.0,190
40.68053,-74.00387,1.0,3.0,356.0,130
40.75362,-73.97332,0.0,3.0,365.0,799
40.68774,-73.95477,1.0,1.0,347.0,250
40.80443,-73.94546,1.0,1.0,0.0,120
40.74156,-73.91866,1.0,3.0,0.0,110
40.68933,-73.96879,1.0,29.0,3.0,149
40.63771,-73.9672,0.0,3.0,38.0,70
40.72316,-73.9844,1.0,2.0,188.0,200
40.72639,-73.97848,0.0,8.0,0.0,80
40.85712,-73.9277,0.0,1.0,0.0,90
40.66012,-73.96078,1.0,5.0,0.0,98
40.71122,-73.94347,0.0,3.0,0.0,53
40.58848,-73.795,1.0,1.0,113.0,199
40.84745,-73.94116,0.0,2.0,213.0,100
40.70477,-73.93206,2.0,2.0,0.0,26
40.63718,-73.94061,1.0,2.0,229.0,69
40.86763,-73.92259,1.0,30.0,8.0,175
40.72474,-73.95508,0.0,2.0,0.0,70
40.67375,-73.96255,1.0,4.0,0.0,84
40.78147,-73.97806,1.0,1.0,0.0,150
40.86182,-73.92667,0.0,1.0,324.0,100
40.69665,-73.92714,0.0,1.0,89.0,65
40.6895,-73.95279,0.0,4.0,137.0,95
40.8739,-73.90364,0.0,1.0,365.0,69
40.71316,-73.9916,1.0,3.0,36.0,180
40.81068,-73.94288,0.0,1.0,365.0,125
40.71654,-73.99485,1.0,3.0,215.0,202
40.72247,-73.98172,0.0,3.0,0.0,79
40.69499,-73.7991,1.0,2.0,117.0,130
40.72249,-73.94776,0.0,5.0,0.0,50
40.70296,-73.92919,0.0,30.0,0.0,40
40.80514,-73.95561,0.0,1.0,350.0,140
40.74352,-73.97859,1.0,2.0,0.0,175
40.6875,-73.97605,0.0,1.0,0.0,145
40.72021,-73.95695,1.0,4.0,0.0,150
40.81535,-73.94713,1.0,3.0,1.0,175
40.80456,-73.95033,1.0,3.0,116.0,115
40.79535,-73.9641,0.0,5.0,0.0,120
40.82423,-73.95056,0.0,1.0,180.0,49
40.78943,-73.94726,0.0,1.0,106.0,79
40.78971,-73.9729,1.0,11.0,249.0,195
40.80149,-73.96375,0.0,3.0,0.0,46
40.76933,-73.91165,0.0,1.0,252.0,55
40.68534,-73.99471,1.0,5.0,0.0,235
40.75863,-73.98472,0.0,90.0,316.0,105
40.71474,-73.94461,1.0,4.0,0.0,55
40.79865,-73.93638,0.0,2.0,8.0,65
40.69527,-73.94786,0.0,1.0,328.0,59
40.75508,-73.96379,1.0,30.0,343.0,220
40.72195,-73.86112,1.0,3.0,5.0,300
40.71011,-73.95782,1.0,3.0,362.0,500
40.70736,-74.00965,1.0,30.0,146.0,130
40.68589,-73.95759,1.0,1.0,0.0,110
40.70785,-73.94898,0.0,2.0,5.0,60
40.76984,-73.90779,0.0,1.0,29.0,45
40.85783,-73.93117,0.0,3.0,0.0,60
40.65267,-73.7317,1.0,2.0,105.0,70
40.87093,-73.8934,0.0,3.0,75.0,58
40.69161,-73.94417,0.0,3.0,0.0,90
40.76443,-73.98516,0.0,3.0,7.0,88
40.644,-74.01092,0.0,3.0,0.0,47
40.64715,-73.90447,1.0,2.0,173.0,175
40.66386,-73.93876,1.0,3.0,0.0,65
40.77289,-73.94689,0.0,1.0,147.0,120
40.71106,-73.94918,1.0,2.0,275.0,250
40.69576,-73.93254,0.0,30.0,143.0,150
40.75238,-73.87746,1.0,9.0,362.0,110
40.77389,-73.951,1.0,2.0,0.0,280
40.69418,-73.9677,1.0,4.0,165.0,124
40.78748,-73.94779,0.0,6.0,47.0,399
40.69312,-73.96051,1.0,2.0,66.0,250
40.76464,-73.95831,0.0,6.0,14.0,99
40.71198,-73.94932,0.0,4.0,89.0,100
40.68249,-73.95683,0.0,2.0,102.0,150
40.70153,-73.92244,0.0,2.0,0.0,115
40.67959,-73.98713,0.0,2.0,0.0,80
40.75524,-73.99839,1.0,1.0,347.0,175
40.73695,-74.00572,1.0,5.0,0.0,150
40.61926,-74.03272,0.0,1.0,22.0,70
40.83175,-73.94692,0.0,4.0,7.0,45
40.68846,-73.90847,0.0,5.0,0.0,45
40.72351,-73.98389,0.0,2.0,0.0,70
40.71258,-73.96341,0.0,2.0,2.0,50
40.68625,-73.94045,1.0,1.0,0.0,192
40.7735,-73.98697,1.0,30.0,0.0,2000
40.72276,-73.99499,1.0,2.0,0.0,145
40.74658,-73.98298,1.0,29.0,325.0,279
40.75294,-73.9733,1.0,2.0,268.0,672
40.74522,-73.97505,1.0,5.0,179.0,145
40.84465,-73.93733,1.0,2.0,0.0,80
40.76945,-73.92485,1.0,5.0,0.0,100
40.67245,-73.97341,1.0,60.0,0.0,92
40.75087,-73.9953,1.0,2.0,0.0,250
40.71178,-73.94617,0.0,1.0,0.0,90
40.68816,-73.87193,1.0,2.0,120.0,90
40.8255,-73.94119,0.0,3.0,0.0,50
40.75785,-73.81948,1.0,3.0,152.0,120
40.70939,-73.94055,1.0,3.0,113.0,300
40.70099,-73.99532,1.0,31.0,310.0,100
40.74459,-73.91167,0.0,1.0,173.0,90
40.6937,-73.93104,0.0,7.0,68.0,72
40.77989,-73.94763,0.0,19.0,285.0,49
40.67555,-73.95254,1.0,7.0,178.0,75
40.79811,-73.97186,0.0,1.0,0.0,72
40.73017,-73.98668,1.0,1.0,120.0,130
40.77973,-73.95039,1.0,2.0,338.0,150
40.66066,-73.94409,0.0,2.0,358.0,100
40.74611,-73.98228,1.0,2.0,86.0,350
40.72229,-73.9873,0.0,2.0,0.0,70
40.73303,-74.005,1.0,6.0,313.0,1100
40.71064,-73.87463,1.0,1.0,0.0,100
